veal_neck	16.00	17.64	R	R	A
veal_quenelle_sauce	8.00		R	-	A		US: aucun circuit de detail
veal_roast	24.00	26.46	R	R	A
veal_shoulder	20.00	22.05	R	R	A
veal_shoulder_pan	20.00	22.05	R	R	D	143	Libelle CUIT, yield_class neutre
veal_steak_15_fat	16.00	17.64	R	E	A
veal_steak_20_fat	15.00	16.53	R	E	A
veal_tenderloin	40.00	44.09	R	E	A
veal_tenderloin_pan	40.00	44.09	R	E	D	143	Libelle CUIT, yield_class neutre
venison	25.00	33.07	E	E	A
viande_des_grisons_bundnerfleisch	60.00	77.00	E	E	A
white_meat	12.00	9.15	E	E	D	143	Ligne MOYENNE, pas un aliment; libelle CUIT, yield_class neutre
white_pudding_truffled	25.00		E	-	A		US: aucun circuit de detail
wild_boar	18.00	26.46	E	E	A
young_goat	22.00	19.84	E	E	A
egg_yolk_powder	45.00	42.00	E	E	A
